lat,lon,polygon_id
-13.892022,127.236827,0
-13.961196,127.332693,0
-13.901056,127.330251,0
-13.963067,127.398611,0
-13.94199,127.418468,0
-14.057306,127.450206,0
-14.178399,127.666026,0
-14.380792,127.823578,0
-14.436619,127.826915,0
-14.422459,127.87143,0
-14.483819,127.857921,0
-14.474054,127.887218,0
-14.532892,127.954763,0
-14.573175,127.947276,0
-14.560724,128.005382,0
-14.633477,128.066417,0
-14.718194,128.231293,0
-14.74391,128.227794,0
-14.736993,128.184825,0
-14.829848,128.190603,0
-14.853774,128.117931,0
-14.895196,128.132823,0
-15.106622,128.068533,0
-15.277765,128.075694,0
-15.291925,128.042735,0
-15.404474,128.072276,0
-15.496515,128.024262,0
-15.424574,128.101329,0
-15.182061,128.125173,0
-15.260186,128.224457,0
-15.401788,128.289317,0
-15.290704,128.291759,0
-15.205662,128.220225,0
-15.056817,128.195811,0
-14.904962,128.313487,0
-15.037286,128.350108,0
-14.984063,128.364919,0
-15.042657,128.450206,0
-15.001642,128.459809,0
-14.884454,128.406016,0
-14.849867,128.438975,0
-14.803399,128.388438,0
-14.752862,128.5324,0
-14.905369,129.102306,0
-14.981866,129.18393,0
-15.117364,129.199229,0
-15.223728,129.152599,0
-15.169692,129.221446,0
-15.2374,129.214122,0
-15.107599,129.263031,0
-14.836602,129.22877,0
-14.887872,129.263031,0
-14.862074,129.324392,0
-14.93377,129.476573,0
-15.053643,129.572439,0
-15.169692,129.585216,0
-15.134942,129.645518,0
-15.199151,129.677257,0
-15.193617,129.727061,0
-14.94256,129.611827,0
-14.832696,129.649181,0
-14.861505,129.785655,0
-14.78338,129.935395,0
-14.805922,129.982432,0
-14.72503,129.993337,0
-14.819594,129.762706,0
-14.764418,129.796886,0
-14.784845,129.711599,0
-14.613458,129.588064,0
-14.59588,129.717621,0
-14.531671,129.789399,0
-14.575372,129.667328,0
-14.545343,129.53533,0
-14.408787,129.358084,0
-14.329278,129.372895,0
-14.144464,129.493175,0
-14.051853,129.482188,0
-14.092869,129.585216,0
-13.997247,129.605724,0
-14.035252,129.632579,0
-13.991795,129.735606,0
-13.931817,129.749197,0
-13.867446,129.715994,0
-13.761977,129.815929,0
-13.757582,129.783214,0
-13.675714,129.785492,0
-13.437677,129.891287,0
-13.511407,129.914724,0
-13.53045,129.968923,0
-13.461033,130.133962,0
-13.323826,130.254161,0
-13.346368,130.332286,0
-13.164646,130.122732,0
-12.940525,130.129893,0
-12.901056,130.181,0
-12.942071,130.225108,0
-12.90602,130.318614,0
-12.842462,130.351817,0
-12.672052,130.35434,0
-12.681329,130.400157,0
-12.626723,130.448009,0
-12.654067,130.516124,0
-12.596449,130.506847,0
-12.709242,130.586436,0
-12.700616,130.692882,0
-12.674493,130.598806,0
-12.628351,130.560395,0
-12.603936,130.617524,0
-12.58172,130.57838,0
-12.452407,130.59254,0
-12.436944,130.620372,0
-12.400811,130.57838,0
-12.383233,130.641124,0
-12.434991,130.783865,0
-12.585138,130.79005,0
-12.537367,130.811046,0
-12.639825,130.899913,0
-12.597833,130.90919,0
-12.626723,130.968598,0
-12.513604,130.87379,0
-12.537367,130.968598,0
-12.451349,130.882823,0
-12.447931,130.824718,0
-12.400811,130.824718,0
-12.331964,130.907237,0
-12.373468,131.05128,0
-12.191339,130.996104,0
-12.147149,131.026134,0
-12.167413,131.077891,0
-12.146254,131.105968,0
-12.236261,131.257335,0
-12.201593,131.236176,0
-12.043878,131.296235,0
-12.219659,131.346853,0
-12.289809,131.447765,0
-12.27044,131.784353,0
-12.215916,131.896983,0
-12.26393,131.933849,0
-12.306736,132.057872,0
-12.156345,132.251313,0
-12.228204,132.278331,0
-12.215997,132.379893,0
-12.303643,132.421641,0
-12.380304,132.387543,0
-12.300388,132.449392,0
-12.231622,132.422862,0
-12.15488,132.439626,0
-12.091567,132.563975,0
-12.136814,132.679047,0
-12.133396,132.757579,0
-12.067153,132.634532,0
-11.848565,132.652192,0
-11.784438,132.593028,0
-11.653497,132.695567,0
-11.611017,132.578868,0
-11.47617,132.495372,0
-11.434991,132.369884,0
-11.457696,132.232758,0
-11.523126,132.106456,0
-11.484145,132.042817,0
-11.418634,132.040701,0
-11.394464,131.947765,0
-11.351251,131.976085,0
-11.305597,131.870942,0
-11.310805,131.767589,0
-11.29046,131.804861,0
-11.26336,131.789724,0
-11.277439,131.838878,0
-11.201593,131.819102,0
-11.220798,131.8685,0
